 Matrix , NNZ, Solve Time  , Extraction_5_5, Extraction_10_10, Extraction_10_5, Extraction_20_20
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_test_3_1_1.mat , 30001,4279672,2960990,5826118,4435142,11791943
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_test_3_2_1.mat , 30001,4201257,2909206,5693847,4327501,11571346
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_test_3_3_1.mat , 30001,4262714,3033849,5893885,4377961,11700580
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_test_3_4_1.mat , 30001,4245516,3071586,5941182,4495890,11715653
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_test_3_5_1.mat , 30001,4291865,3134742,5937275,4461862,11737989
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_test_3_6_1.mat , 30001,4205836,2936956,5743434,4299854,11392361
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_test_3_7_1.mat , 30001,4280857,2977110,5766088,4363299,11660239
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_test_3_8_1.mat , 30001,4232526,2910766,5724585,4265706,11435416
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_test_3_9_1.mat , 30001,4277498,3094382,5909853,4427552,11426377
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_test_4_10_1.mat , 30001,4238579,2915317,5768741,4274385,11457587
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_test_4_1_1.mat , 30001,4303710,3133358,5971831,4545622,11819510
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_test_4_2_1.mat , 30001,4265512,3111035,5844636,4474707,11517972
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_test_4_3_1.mat , 30001,4261346,2940545,5738163,4252260,11448656
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_test_4_4_1.mat , 30001,4311154,2966392,5783799,4385617,11591105
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_test_4_5_1.mat , 30001,4271642,3048650,5905946,4462708,11600101
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_test_4_6_1.mat , 30001,4252930,3039706,5893231,4475791,11631457
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_test_4_7_1.mat , 30001,9756137,12308883,8855374,10223367,13690414
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_test_4_8_1.mat , 30001,4246857,2966074,5765205,4296553,11481019
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_test_4_9_1.mat , 30001,4244804,2990636,5733386,4248347,11390277
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_test_5_10_1.mat , 30001,4253229,3067425,5893189,4417908,11550019
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_test_5_1_1.mat , 30001,4297684,3148581,5932191,4593243,11749612
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_test_5_2_1.mat , 30001,4238265,2935816,5662939,4242927,11363393
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_test_5_3_1.mat , 30001,4252890,3084934,5868992,4662035,11693463
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_test_5_4_1.mat , 30001,4234826,2925500,5717704,4417650,11424328
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_test_5_5_1.mat , 30001,4375906,3144696,5923245,4481270,11628859
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_test_5_6_1.mat , 30001,10108620,6713613,8792815,10223911,21682222
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_test_5_7_1.mat , 30001,4265364,3138110,5934446,4510434,11629791
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_test_5_8_1.mat , 30001,4254486,3096593,5905967,4538436,11694497
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_test_5_9_1.mat , 30001,4237311,2977106,5836264,4376493,11587229
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_test_6_10_1.mat , 30001,4308991,3077935,5944913,4582659,11758933
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_test_6_1_1.mat , 30001,4279323,3130524,5926524,4471617,11617654
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_test_6_2_1.mat , 30001,4333911,3108081,6030487,4546152,11674365
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_test_6_3_1.mat , 30001,4267095,3009339,5697722,4253852,11320183
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_test_6_4_1.mat , 30001,4309925,2938004,5718678,4329072,11423753
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_test_6_5_1.mat , 30001,4276160,3063329,5926650,4534133,11666932
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_test_6_6_1.mat , 30001,4239187,2927077,5724567,4363528,11488304
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_test_6_7_1.mat , 30001,4280016,2973351,5761772,4318448,11497491
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_test_6_8_1.mat , 30001,4248878,2957653,5731729,4272543,11485184
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_test_6_9_1.mat , 30001,4279535,2991049,5735533,4369737,11523786
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_test_7_10_1.mat , 30001,4253657,2965462,5760356,4268078,11420289
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_test_7_1_1.mat , 30001,4274115,3108998,5974343,4524202,11713311
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_test_7_2_1.mat , 30001,4229199,2955580,5712405,4281190,11362752
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_test_7_3_1.mat , 30001,4249289,3091213,5892928,4519751,11615709
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_test_7_4_1.mat , 30001,4266681,2959744,5760309,4280052,11414999
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_test_7_5_1.mat , 30001,4373879,2951666,5794672,4440850,11568230
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_test_7_6_1.mat , 30001,4278825,2985499,5801137,4288894,11462163
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_test_7_7_1.mat , 30001,4213284,2947374,5757559,4279610,11349139
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_test_7_8_1.mat , 30001,4312918,3122803,5879126,4432935,11596257
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_test_7_9_1.mat , 30001,4260006,2950085,5767054,4320442,11530674
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_test_8_10_1.mat , 30001,4277795,2937691,5777301,4392667,11603744
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_test_8_1_1.mat , 30001,4339884,3037001,5930870,4523350,11985361
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_test_8_2_1.mat , 30001,4340842,2997813,5837240,4357895,11527511
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_test_8_3_1.mat , 30001,4239286,2937106,5724042,4265765,11233867
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_test_8_4_1.mat , 30001,4289875,3013735,5745017,4283351,11465415
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_test_8_5_1.mat , 30001,4342139,2970577,5870237,4446139,11723896
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_test_8_6_1.mat , 30001,4268815,3008076,5847842,4356937,11460595
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_test_8_7_1.mat , 30001,4271243,3106906,5993484,4429043,11612383
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_test_8_8_1.mat , 30001,4233938,2909868,5768520,4381651,11528813
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_test_8_9_1.mat , 30001,7873888,5895359,8667694,10040601,20881886
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_test_9_10_1.mat , 30001,4269722,2888734,5725364,4358121,11408606
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_test_9_1_1.mat , 30001,4273056,3066487,5853720,4397992,11529180
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_test_9_2_1.mat , 30001,4289510,2954391,5849507,4451403,11653513
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_test_9_3_1.mat , 30001,4243268,3117187,5960206,4445407,11576099
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_test_9_4_1.mat , 30001,4257465,3047652,5925708,4521310,11625883
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_test_9_5_1.mat , 30001,4248593,3088357,5882695,4390014,11523162
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_test_9_6_1.mat , 30001,4244453,2924686,5691384,4251036,11369532
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_test_9_7_1.mat , 30001,4330325,3038628,5944414,4481790,11819602
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_test_9_8_1.mat , 30001,4225478,3097813,5830349,4452029,11578500
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/AC_mobility_derivative_test_9_9_1.mat , 30001,4266664,2935979,5777534,4408602,11497338
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/applied_strain_test_1_10_1.mat , 362404,285318437,4515453,9178253,7055801,18719335
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/applied_strain_test_1_11_1.mat , 362404,277772850,7937622,14829397,7426812,18911281
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/applied_strain_test_1_1_1.mat , 362404,275554192,8117134,14574161,6815164,18052229
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/applied_strain_test_1_12_1.mat , 362404,276483319,8209151,14245737,7031072,18393978
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/applied_strain_test_1_13_1.mat , 1444804,2540524079,16614286,32842681,24912096,66371011
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/applied_strain_test_1_14_1.mat , 1444804,2546612252,16995474,33563297,25432830,68303567
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/applied_strain_test_1_15_1.mat , 1444804,2523106930,16290529,31964273,24051850,63969292
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/applied_strain_test_1_16_1.mat , 1444804,2337696236,17234576,34081729,27951612,68878109
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/applied_strain_test_1_2_1.mat , 362404,278037431,8210220,14131151,7064946,18788552
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/applied_strain_test_1_3_1.mat , 362404,278136504,8438903,13512578,7102855,18742362
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/applied_strain_test_1_4_1.mat , 362404,278216385,8136466,14197260,7093210,18845042
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/applied_strain_test_1_5_1.mat , 362404,278641553,8378767,14160705,7483472,19229956
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/applied_strain_test_1_6_1.mat , 362404,279296146,8278461,14431771,7539262,19238134
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/applied_strain_test_1_7_1.mat , 362404,275499204,8173091,14046985,6974464,18318668
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/applied_strain_test_1_8_1.mat , 362404,274982519,8075985,14317644,6811708,18027374
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/applied_strain_test_1_9_1.mat , 362404,279956939,8306955,14378732,7177304,18186666
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/bulk_modulus_shear_modulus_test_1_1_1.mat , 2359296,270344124,19310594,38253378,28671224,76389704
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/bulk_modulus_shear_modulus_test_1_2_1.mat , 2359296,293149999,18938140,37612029,28155088,75894822
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/CH_BndingBoxIC_test_1_1_1.mat , 22943088,714564850,315979473,627251052,471990683,1256872388
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/CH_BndingBoxIC_test_1_2_1.mat , 22943088,659083251,276833386,550935076,413073562,1099801612
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/CH_BndingBoxIC_test_1_3_1.mat , 22943088,717069467,321723370,639014448,480713137,1279515643
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/CH_BndingBoxIC_test_2_1_1.mat , 22943088,706980404,316517659,628593433,473323554,1258864730
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/CH_BndingBoxIC_test_2_2_1.mat , 22943088,717600770,318724644,633483903,478527770,1273872532
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/CH_CircleIC_test_1_1_1.mat , 1488048,44631799,12847385,25129695,18835769,50682221
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/CH_CircleIC_test_1_2_1.mat , 1488048,43753756,12842478,25296922,19032691,50773898
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/CH_CircleIC_test_1_3_1.mat , 1488048,45018702,13227686,25802491,19218569,51435571
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/CH_CrossIC_test_1_1_1.mat , 1488048,72642160,13399443,26356979,19844692,53054521
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/CH_CrossIC_test_1_2_1.mat , 1488048,74125421,13008930,25570528,19219530,51427407
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/CH_CrossIC_test_1_3_1.mat , 1488048,72634517,12708585,25045713,18898514,50447293
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/CH_CrossIC_test_1_4_1.mat , 1488048,76068433,13231090,26212867,19667754,52403053
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/CH_CrossIC_test_2_1_1.mat , 1488048,63873834,12530843,24720304,18574694,49354684
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/CH_CrossIC_test_2_2_1.mat , 1488048,64622231,12752265,25092022,18841020,50145224
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/CH_CrossIC_test_2_3_1.mat , 1488048,66001531,12893536,25429299,19016760,50380850
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/CH_CrossIC_test_2_4_1.mat , 1488048,65400651,12862474,25369685,19040522,50736135
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/CH_CrossIC_test_2_5_1.mat , 1488048,67773610,13080250,25439839,19206701,51327416
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/CHParsed_test_1_1_1.mat , 1449616,42475907,12398110,24464528,18414505,49338340
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/CHParsed_test_1_2_1.mat , 1449616,70685005,12598085,24669435,18472360,49915935
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/CHParsed_test_1_3_1.mat , 1449616,54730116,12401736,24458941,18389125,49114732
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/CHParsed_test_1_4_1.mat , 1449616,48298817,12563034,24864142,18777235,49803651
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/CHParsed_test_1_5_1.mat , 1449616,47540891,12520417,24691118,18580571,49607009
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/CHParsed_test_1_6_1.mat , 1449616,48367562,12721694,24883438,18786096,50039607
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/CHParsed_test_2_1_1.mat , 1449616,43559933,12751888,25211761,18934413,50628587
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/CHParsed_test_2_2_1.mat , 1449616,42096066,12636508,24886064,18837202,50030063
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/CHParsed_test_2_3_1.mat , 1449616,43021074,12689194,25031414,18839352,50201946
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/CHParsed_test_2_4_1.mat , 1449616,43404123,12560460,24708643,18699551,50228883
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/CH_RndBndingBoxIC_test_1_1_1.mat , 1477056,52653600,12473509,24631467,18542123,49633705
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/CH_RndBndingBoxIC_test_1_2_1.mat , 1477056,55891033,12576098,24831650,18670375,50363876
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/CH_RndBndingBoxIC_test_1_3_1.mat , 1477056,55503768,12473130,24625971,18548040,49550766
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/CH_RndBndingBoxIC_test_1_4_1.mat , 1477056,57593200,12951389,25392782,19380849,51453738
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/CH_RndBndingBoxIC_test_2_1_1.mat , 1477056,50672569,12647755,24842669,18784550,50073073
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/CH_RndBndingBoxIC_test_2_2_1.mat , 1477056,49419989,12801326,24999283,18866696,49991238
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/CH_RndBndingBoxIC_test_2_3_1.mat , 1477056,49362739,12409874,24480615,18439543,49297920
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/CH_RndBndingBoxIC_test_3_1_1.mat , 1477056,51395011,12722913,25123199,18875049,50485009
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/CH_RndBndingBoxIC_test_3_2_1.mat , 1477056,51539329,12838500,25306578,19042653,50979969
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/CH_RndBndingBoxIC_test_3_3_1.mat , 1477056,51648535,12534906,24850587,18735593,50011115
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/CH_RndBndingBoxIC_test_4_1_1.mat , 1477056,50445565,12505055,24697908,18581073,49621780
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/CH_RndBndingBoxIC_test_4_2_1.mat , 1477056,51785973,13263479,25249934,19176839,51059298
